timestamp,heart_rate,spo2,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,latitude,longitude,speed,activity,tamper,sos,scenario
2026-01-08 03:09:36,106.31,98.46,-1.929,1.225,0.782,35.009,23.334,7.745,12.951646,77.575403,6.143,sudden_movement,0,0,sudden_movement
2026-01-08 03:09:48,122.02,95.81,-1.351,0.152,0.529,35.32,18.738,10.055,12.951284,77.575682,3.38,sudden_movement,0,0,sudden_movement
2026-01-08 03:10:00,137.71,99.55,1.171,2.309,2.972,64.636,65.716,45.258,12.951882,77.575377,0.7,sudden_movement,0,0,sudden_movement
2026-01-08 03:10:12,124.6,98.08,0.926,1.788,2.693,73.678,58.707,43.31,12.950988,77.575873,2.799,sudden_movement,0,0,sudden_movement
2026-01-08 03:10:24,116.41,96.68,0.599,2.275,3.414,68.996,64.84,45.647,12.951264,77.576726,1.719,sudden_movement,0,0,sudden_movement
2026-01-08 03:10:36,104.93,96.88,-2.821,-0.408,0.85,16.634,25.493,23.081,12.952136,77.575803,7.788,sudden_movement,0,0,sudden_movement
2026-01-08 03:10:48,95.17,96.75,0.169,1.249,3.826,55.861,60.862,43.775,12.951746,77.576857,6.99,sudden_movement,0,0,sudden_movement
2026-01-08 03:11:00,112.57,97.82,-2.456,-2.11,0.962,0.508,8.583,13.785,12.95113,77.576273,7.234,sudden_movement,0,0,sudden_movement
2026-01-08 03:11:12,121.33,97.9,-1.156,-2.049,1.555,-1.538,7.712,16.265,12.951583,77.575943,3.439,sudden_movement,0,0,sudden_movement
2026-01-08 03:11:24,112.55,93.47,-2.126,-1.904,1.765,-5.678,-1.157,21.841,12.951911,77.576717,7.947,sudden_movement,0,0,sudden_movement
2026-01-08 03:11:36,84.33,95.07,-1.154,-2.092,1.097,-17.358,5.228,6.979,12.951115,77.575958,4.456,sudden_movement,0,0,sudden_movement
2026-01-08 03:11:48,113.6,96.56,-1.11,-1.433,1.769,-28.005,-5.434,9.336,12.95104,77.57554,7.162,sudden_movement,0,0,sudden_movement
2026-01-08 03:12:00,96.63,96.81,0.094,-1.81,1.242,-30.531,-9.45,7.397,12.951448,77.576035,2.365,sudden_movement,0,0,sudden_movement
2026-01-08 03:12:12,97.81,97.75,0.566,-2.569,0.916,-18.817,-19.104,1.773,12.951979,77.57657,4.471,sudden_movement,0,0,sudden_movement
2026-01-08 03:12:24,104.65,96.55,0.875,-1.942,1.222,-34.559,-21.741,4.75,12.95177,77.576157,3.294,sudden_movement,0,0,sudden_movement
2026-01-08 03:12:36,121.69,97.66,1.572,-2.371,1.158,-18.766,-26.857,2.278,12.951981,77.576627,2.163,sudden_movement,0,0,sudden_movement
2026-01-08 03:12:48,112.26,98.44,1.093,-2.077,0.835,-25.949,-32.552,-4.87,12.951433,77.576264,1.638,sudden_movement,0,0,sudden_movement
2026-01-08 03:13:00,116.16,95.38,2.561,-1.564,1.033,-27.505,-32.466,-11.898,12.951793,77.576816,3.594,sudden_movement,0,0,sudden_movement
2026-01-08 03:13:12,106.39,96.36,2.898,-0.695,0.694,-15.221,-27.214,-11.538,12.951692,77.5767,4.88,sudden_movement,0,0,sudden_movement
2026-01-08 03:13:24,108.08,96.58,2.401,-0.417,0.595,-17.348,-32.013,-14.94,12.951111,77.576783,4.775,sudden_movement,0,0,sudden_movement
2026-01-08 03:13:36,85.34,97.64,2.775,-0.308,-0.403,-2.102,-23.176,-21.58,12.951755,77.575359,6.569,sudden_movement,0,0,sudden_movement
2026-01-08 03:13:48,121.46,95.98,3.117,-0.033,0.21,6.44,-11.612,-14.692,12.951301,77.575747,6.286,sudden_movement,0,0,sudden_movement
2026-01-08 03:14:00,80.0,97.52,1.828,0.577,0.109,14.747,-10.857,-13.192,12.951678,77.576749,5.659,sudden_movement,0,0,sudden_movement
2026-01-08 03:14:12,115.0,96.37,4.613,3.168,1.423,65.759,26.951,3.138,12.951469,77.576871,4.022,sudden_movement,0,0,sudden_movement
2026-01-08 03:14:24,129.11,95.18,5.381,3.754,1.49,64.203,33.632,16.028,12.952158,77.576233,5.499,sudden_movement,0,0,sudden_movement
2026-01-08 03:14:36,116.02,99.52,4.415,3.736,1.609,61.902,34.076,8.96,12.952145,77.576639,5.233,sudden_movement,0,0,sudden_movement
2026-01-08 03:14:48,105.87,94.35,0.588,1.641,-0.978,22.297,3.926,-11.299,12.95154,77.576206,5.115,sudden_movement,0,0,sudden_movement
2026-01-08 03:15:00,101.03,97.6,2.788,4.907,0.967,68.908,49.344,9.94,12.951407,77.575601,7.925,sudden_movement,0,0,sudden_movement
2026-01-08 03:15:12,104.0,97.82,-0.482,1.079,-0.885,20.909,15.324,-14.06,12.951507,77.576833,2.642,sudden_movement,0,0,sudden_movement
2026-01-08 03:15:24,120.49,99.18,-0.976,1.316,-0.981,33.621,14.257,-10.094,12.951394,77.57623,3.531,sudden_movement,0,0,sudden_movement
2026-01-08 03:15:36,117.92,97.33,-1.709,2.085,-1.273,32.396,30.203,-9.551,12.952106,77.576806,1.226,sudden_movement,0,0,sudden_movement
2026-01-08 03:15:48,81.05,98.26,-1.764,2.01,-1.02,23.848,23.424,5.168,12.952184,77.575418,7.473,sudden_movement,0,0,sudden_movement
2026-01-08 03:16:00,100.27,97.68,-1.651,2.441,-1.38,12.923,19.939,5.892,12.951919,77.576618,4.764,sudden_movement,0,0,sudden_movement
2026-01-08 03:16:12,127.15,98.36,-2.735,1.734,-1.271,7.899,28.862,7.587,12.951836,77.57593,4.299,sudden_movement,0,0,sudden_movement
2026-01-08 03:16:24,101.48,99.44,-2.443,1.878,-1.326,-3.866,19.964,15.614,12.951465,77.576816,1.917,sudden_movement,0,0,sudden_movement
2026-01-08 03:16:36,107.15,96.92,-2.365,2.226,-1.108,-4.254,26.973,12.293,12.951798,77.575335,6.491,sudden_movement,0,0,sudden_movement
2026-01-08 03:16:48,120.66,97.1,-2.359,1.132,-1.548,-15.163,12.423,8.911,12.951337,77.575783,5.869,sudden_movement,0,0,sudden_movement
2026-01-08 03:17:00,108.14,99.52,-1.925,0.575,-1.031,-26.408,11.105,24.377,12.951471,77.576895,6.337,sudden_movement,0,0,sudden_movement
2026-01-08 03:17:12,133.89,96.77,-1.709,1.463,-0.479,-14.483,13.102,16.12,12.952018,77.576552,4.117,sudden_movement,0,0,sudden_movement
2026-01-08 03:17:24,124.14,98.52,-1.991,-0.044,-0.803,-20.919,7.147,15.562,12.952308,77.57622,4.19,sudden_movement,0,0,sudden_movement
2026-01-08 03:17:36,110.47,97.0,-1.612,0.457,-0.966,-19.538,-1.427,20.922,12.951342,77.576397,3.867,sudden_movement,0,0,sudden_movement
2026-01-08 03:17:48,116.76,100,-0.711,0.202,0.1,-31.891,-11.643,14.179,12.952268,77.576325,4.065,sudden_movement,0,0,sudden_movement
2026-01-08 03:18:00,98.42,96.49,-0.091,-0.96,0.283,-24.541,-18.237,12.956,12.95226,77.57562,8.255,sudden_movement,0,0,sudden_movement
2026-01-08 03:18:12,97.68,98.46,-0.159,-0.184,0.208,-27.128,-9.086,17.129,12.951411,77.575554,5.159,sudden_movement,0,0,sudden_movement
2026-01-08 03:18:24,108.66,98.73,2.639,1.596,2.032,28.699,9.49,42.972,12.951643,77.575631,6.802,sudden_movement,0,0,sudden_movement
2026-01-08 03:18:36,110.76,98.55,3.787,1.594,2.942,36.685,8.51,42.825,12.951742,77.57547,5.675,sudden_movement,0,0,sudden_movement
2026-01-08 03:18:48,117.11,95.55,4.317,1.507,3.053,36.03,18.383,44.176,12.951667,77.576144,4.962,sudden_movement,0,0,sudden_movement
2026-01-08 03:19:00,105.43,94.36,1.31,-1.088,0.579,2.755,-28.098,7.694,12.951754,77.575892,5.289,sudden_movement,0,0,sudden_movement
2026-01-08 03:19:12,122.44,97.58,5.119,1.278,3.107,46.136,11.827,26.521,12.952059,77.575986,5.193,sudden_movement,0,0,sudden_movement
2026-01-08 03:19:24,109.83,95.75,2.834,-1.702,0.65,13.691,-28.752,-3.329,12.9523,77.576551,6.713,sudden_movement,0,0,sudden_movement
2026-01-08 03:19:36,135.99,96.88,2.978,-2.298,1.327,16.343,-15.459,-4.044,12.951986,77.576744,4.02,sudden_movement,0,0,sudden_movement
2026-01-08 03:19:48,115.35,97.13,1.953,-2.357,1.782,19.549,-12.261,-12.502,12.952231,77.576637,4.102,sudden_movement,0,0,sudden_movement
2026-01-08 03:20:00,121.09,96.89,2.969,-2.548,1.585,16.646,-18.478,-7.237,12.95182,77.575424,3.864,sudden_movement,0,0,sudden_movement
2026-01-08 03:20:12,86.14,98.26,2.543,-2.416,1.1,29.307,-8.819,-14.834,12.951848,77.576021,3.032,sudden_movement,0,0,sudden_movement
2026-01-08 03:20:24,98.11,94.45,2.797,-2.226,1.467,21.452,-6.129,-21.095,12.952373,77.575563,10.4,sudden_movement,0,0,sudden_movement
2026-01-08 03:20:36,103.98,96.09,1.691,-1.37,0.915,19.03,-4.278,-25.504,12.952412,77.575477,3.413,sudden_movement,0,0,sudden_movement
2026-01-08 03:20:48,108.52,96.14,1.976,-0.958,1.3,22.058,5.872,-17.363,12.951685,77.576149,7.279,sudden_movement,0,0,sudden_movement
2026-01-08 03:21:00,115.0,96.75,0.434,-0.653,0.979,21.939,5.947,-19.747,12.951633,77.576886,5.742,sudden_movement,0,0,sudden_movement
2026-01-08 03:21:12,102.19,96.67,0.019,-0.881,1.026,16.911,11.331,-15.27,12.95201,77.575532,3.012,sudden_movement,0,0,sudden_movement
2026-01-08 03:21:24,104.81,96.22,-0.534,-0.564,1.505,4.75,24.236,-15.496,12.951733,77.576117,6.267,sudden_movement,0,0,sudden_movement
2026-01-08 03:21:36,114.21,97.17,-0.878,-0.132,1.231,0.595,28.914,-19.483,12.951677,77.576856,9.609,sudden_movement,0,0,sudden_movement
2026-01-08 03:21:48,130.65,97.35,-0.711,-0.051,0.301,3.652,32.519,-20.14,12.951866,77.576184,3.629,sudden_movement,0,0,sudden_movement
2026-01-08 03:22:00,129.32,95.76,-1.781,1.092,0.256,-11.252,27.354,-16.115,12.952368,77.576144,5.708,sudden_movement,0,0,sudden_movement
2026-01-08 03:22:12,113.29,97.05,-1.624,0.793,-0.104,-13.546,22.527,-11.08,12.951972,77.576877,8.25,sudden_movement,0,0,sudden_movement
2026-01-08 03:22:24,106.01,93.93,-2.164,0.554,0.245,-12.461,23.885,-2.291,12.952309,77.575666,2.897,sudden_movement,0,0,sudden_movement
2026-01-08 03:22:36,105.33,96.18,0.782,3.7,2.412,20.562,55.627,31.421,12.952173,77.576725,3.295,sudden_movement,0,0,sudden_movement
2026-01-08 03:22:48,124.17,97.28,0.932,4.136,1.702,24.954,54.735,34.445,12.952244,77.575911,6.337,sudden_movement,0,0,sudden_movement
2026-01-08 03:23:00,113.81,96.68,1.029,5.18,1.556,11.726,46.264,35.0,12.951725,77.575921,3.593,sudden_movement,0,0,sudden_movement
2026-01-08 03:23:12,87.09,99.41,-2.193,1.965,-0.522,-33.586,13.895,10.345,12.951488,77.575726,9.294,sudden_movement,0,0,sudden_movement
2026-01-08 03:23:24,102.65,96.86,0.64,5.049,1.776,26.161,38.64,42.762,12.951884,77.575907,2.861,sudden_movement,0,0,sudden_movement
2026-01-08 03:23:36,108.37,97.45,-1.628,2.532,-1.024,-28.836,-3.365,11.67,12.952272,77.576004,6.142,sudden_movement,0,0,sudden_movement
2026-01-08 03:23:48,117.93,98.9,-1.862,1.795,-0.861,-18.237,-4.248,15.351,12.95209,77.575577,5.533,sudden_movement,0,0,sudden_movement
2026-01-08 03:24:00,103.58,99.6,-1.873,1.554,-1.5,-17.123,-11.147,20.831,12.951552,77.576921,0.7,sudden_movement,0,0,sudden_movement
2026-01-08 03:24:12,98.31,94.96,-1.09,1.361,-0.962,-3.958,-13.475,12.605,12.95152,77.576476,0.872,sudden_movement,0,0,sudden_movement
2026-01-08 03:24:24,101.52,98.14,-0.569,1.794,-0.888,-1.277,-19.273,25.197,12.95179,77.57557,4.8,sudden_movement,0,0,sudden_movement
2026-01-08 03:24:36,98.48,96.03,-0.412,1.271,-1.253,4.382,-29.545,22.54,12.951431,77.575598,4.055,sudden_movement,0,0,sudden_movement
2026-01-08 03:24:48,125.41,96.19,0.057,1.46,-1.602,12.693,-30.893,14.717,12.951467,77.57537,3.655,sudden_movement,0,0,sudden_movement
2026-01-08 03:25:00,113.31,96.49,0.417,0.272,-1.139,19.335,-27.802,21.951,12.9522,77.575569,2.167,sudden_movement,0,0,sudden_movement
2026-01-08 03:25:12,99.63,98.72,1.228,0.532,-0.876,21.994,-31.544,19.648,12.952017,77.575599,2.975,sudden_movement,0,0,sudden_movement
2026-01-08 03:25:24,124.81,94.2,2.006,0.877,-0.971,29.094,-26.719,8.246,12.951681,77.576352,6.751,sudden_movement,0,0,sudden_movement
2026-01-08 03:25:36,89.75,97.67,1.743,-0.588,-1.521,31.405,-21.913,12.396,12.951777,77.576363,2.584,sudden_movement,0,0,sudden_movement
2026-01-08 03:25:48,96.28,96.49,2.092,-0.25,-0.884,21.802,-20.204,6.303,12.95208,77.575625,5.429,sudden_movement,0,0,sudden_movement
2026-01-08 03:26:00,126.04,95.46,2.676,-1.218,-1.298,18.428,-17.709,1.234,12.951686,77.576241,7.125,sudden_movement,0,0,sudden_movement
2026-01-08 03:26:12,135.19,97.1,2.081,-0.599,-0.91,22.596,-15.922,5.648,12.952266,77.575382,3.646,sudden_movement,0,0,sudden_movement
2026-01-08 03:26:24,114.6,96.68,1.886,-0.699,-0.291,23.313,-8.135,-1.797,12.952248,77.576742,4.503,sudden_movement,0,0,sudden_movement
2026-01-08 03:26:36,116.66,98.25,2.2,-1.943,-0.359,18.018,6.521,-7.356,12.951484,77.576398,6.901,sudden_movement,0,0,sudden_movement
2026-01-08 03:26:48,119.61,96.56,5.498,0.521,2.377,53.901,46.345,24.15,12.952524,77.57594,5.582,sudden_movement,0,0,sudden_movement
2026-01-08 03:27:00,119.74,97.05,5.22,1.426,2.599,50.088,39.195,11.543,12.951821,77.575692,4.432,sudden_movement,0,0,sudden_movement
2026-01-08 03:27:12,142.94,97.1,4.414,0.195,2.58,29.72,52.512,16.495,12.952514,77.576901,7.421,sudden_movement,0,0,sudden_movement
2026-01-08 03:27:24,128.92,95.66,1.381,-1.299,0.403,-17.157,17.485,-16.13,12.952413,77.576322,6.693,sudden_movement,0,0,sudden_movement
2026-01-08 03:27:36,98.38,99.16,3.22,1.086,3.247,20.64,53.797,3.867,12.951755,77.576349,3.838,sudden_movement,0,0,sudden_movement
2026-01-08 03:27:48,127.77,96.57,0.069,-2.343,1.094,-31.933,21.115,-26.842,12.951855,77.576781,3.967,sudden_movement,0,0,sudden_movement
2026-01-08 03:28:00,112.78,97.36,-1.289,-1.914,0.432,-19.418,32.081,-19.504,12.951813,77.575686,5.589,sudden_movement,0,0,sudden_movement
2026-01-08 03:28:12,104.43,95.79,-0.471,-1.716,1.186,-36.081,30.675,-17.076,12.95253,77.576732,2.755,sudden_movement,0,0,sudden_movement
2026-01-08 03:28:24,105.12,95.49,-0.871,-1.306,0.805,-20.871,32.355,-15.176,12.951774,77.57642,8.035,sudden_movement,0,0,sudden_movement
2026-01-08 03:28:36,120.01,96.93,-1.296,-1.274,1.32,-25.469,29.015,-10.753,12.952585,77.576426,5.186,sudden_movement,0,0,sudden_movement
2026-01-08 03:28:48,113.46,98.29,-1.657,-1.103,1.594,-28.867,18.018,-16.337,12.951915,77.576872,5.494,sudden_movement,0,0,sudden_movement
2026-01-08 03:29:00,104.15,97.13,-1.999,-0.32,0.894,-22.095,19.001,-9.385,12.952224,77.576469,7.808,sudden_movement,0,0,sudden_movement
2026-01-08 03:29:12,101.99,97.17,-2.823,-0.036,1.059,-12.444,17.426,-10.002,12.952369,77.576588,0.946,sudden_movement,0,0,sudden_movement
2026-01-08 03:29:24,105.57,95.06,-2.521,-0.541,1.482,-7.124,0.199,-6.138,12.951554,77.575427,4.07,sudden_movement,0,0,sudden_movement
2026-01-08 03:29:36,103.88,95.92,-2.995,0.267,1.607,-0.624,-4.805,-0.988,12.952508,77.576641,6.453,sudden_movement,0,0,sudden_movement
2026-01-08 03:29:48,120.9,96.79,-2.897,0.034,1.714,9.763,0.187,4.469,12.952554,77.576786,5.136,sudden_movement,0,0,sudden_movement
2026-01-08 03:30:00,127.09,99.19,-1.503,1.432,1.216,6.402,-6.17,5.337,12.952586,77.575884,3.515,sudden_movement,0,0,sudden_movement
2026-01-08 03:30:12,105.71,94.28,-1.645,1.286,0.827,17.833,-17.855,5.698,12.95214,77.576899,6.673,sudden_movement,0,0,sudden_movement
2026-01-08 03:30:24,127.78,97.02,-1.834,1.504,0.517,25.643,-25.553,18.991,12.952393,77.575653,3.48,sudden_movement,0,0,sudden_movement
2026-01-08 03:30:36,100.12,95.8,-0.691,2.083,0.914,20.161,-23.607,14.612,12.952512,77.575421,4.589,sudden_movement,0,0,sudden_movement
2026-01-08 03:30:48,103.66,99.49,-0.065,2.208,0.941,32.561,-22.827,23.944,12.952319,77.576615,1.429,sudden_movement,0,0,sudden_movement
2026-01-08 03:31:00,106.19,98.23,3.651,4.112,2.479,68.881,4.198,47.197,12.951641,77.575752,6.625,sudden_movement,0,0,sudden_movement
2026-01-08 03:31:12,106.56,95.68,3.782,5.15,2.529,79.901,6.477,46.728,12.952571,77.576845,7.892,sudden_movement,0,0,sudden_movement
2026-01-08 03:31:24,111.46,96.54,3.862,5.029,1.826,61.241,17.787,47.309,12.951627,77.575942,6.677,sudden_movement,0,0,sudden_movement
2026-01-08 03:31:36,99.4,97.32,1.838,1.314,0.248,11.37,-19.483,12.58,12.95244,77.576099,4.532,sudden_movement,0,0,sudden_movement
2026-01-08 03:31:48,124.63,97.27,4.694,4.793,2.044,66.899,21.438,54.829,12.952454,77.576673,2.522,sudden_movement,0,0,sudden_movement
2026-01-08 03:32:00,101.93,95.89,1.908,1.782,-0.324,17.377,-17.931,16.712,12.952317,77.576196,1.093,sudden_movement,0,0,sudden_movement
2026-01-08 03:32:12,121.16,98.66,1.805,1.909,-0.714,-4.161,-14.486,20.97,12.952024,77.576771,6.904,sudden_movement,0,0,sudden_movement
2026-01-08 03:32:24,109.12,97.12,2.224,1.406,-0.883,-8.228,-1.547,10.405,12.951926,77.575885,1.365,sudden_movement,0,0,sudden_movement
2026-01-08 03:32:36,105.25,97.08,3.016,1.811,-0.705,-9.026,-8.172,10.256,12.951894,77.576604,5.523,sudden_movement,0,0,sudden_movement
2026-01-08 03:32:48,116.56,99.52,2.852,0.295,-1.162,-17.97,11.775,12.043,12.952009,77.576786,4.002,sudden_movement,0,0,sudden_movement
2026-01-08 03:33:00,123.99,97.5,2.039,0.32,-1.148,-23.042,5.475,4.837,12.952234,77.576996,3.278,sudden_movement,0,0,sudden_movement
2026-01-08 03:33:12,99.79,98.09,2.396,0.278,-1.716,-22.384,9.715,-3.936,12.951823,77.576828,4.394,sudden_movement,0,0,sudden_movement
2026-01-08 03:33:24,119.22,96.34,1.664,-0.74,-1.546,-21.349,23.172,-4.308,12.952338,77.575506,5.032,sudden_movement,0,0,sudden_movement
2026-01-08 03:33:36,111.66,97.88,0.625,-0.439,-1.129,-20.563,19.879,-16.004,12.952196,77.575813,8.038,sudden_movement,0,0,sudden_movement
2026-01-08 03:33:48,119.76,95.58,1.153,-0.72,-1.042,-24.315,30.353,-17.494,12.952032,77.576903,6.62,sudden_movement,0,0,sudden_movement
2026-01-08 03:34:00,102.52,95.74,-0.563,-1.071,-1.784,-22.69,30.169,-21.745,12.952152,77.575531,3.627,sudden_movement,0,0,sudden_movement
2026-01-08 03:34:12,129.86,97.64,-0.861,-1.367,-0.932,-28.874,23.264,-20.54,12.952075,77.576467,5.367,sudden_movement,0,0,sudden_movement
2026-01-08 03:34:24,118.96,95.06,-1.502,-1.169,-1.097,-13.768,28.098,-18.971,12.952263,77.576072,1.907,sudden_movement,0,0,sudden_movement
2026-01-08 03:34:36,105.1,95.52,-2.035,-1.991,-1.437,-6.675,26.16,-20.718,12.951998,77.576784,4.613,sudden_movement,0,0,sudden_movement
2026-01-08 03:34:48,128.37,96.4,-2.349,-2.446,-1.021,-5.906,16.542,-19.584,12.952825,77.575698,4.833,sudden_movement,0,0,sudden_movement
2026-01-08 03:35:00,108.96,96.13,-1.858,-1.675,-0.434,-3.905,23.544,-25.188,12.952214,77.575984,2.896,sudden_movement,0,0,sudden_movement
2026-01-08 03:35:12,118.77,98.28,0.719,0.975,1.82,61.276,41.696,14.684,12.951671,77.576121,5.794,sudden_movement,0,0,sudden_movement
2026-01-08 03:35:24,114.86,96.56,1.222,1.499,1.775,52.251,44.389,9.132,12.952739,77.575643,3.944,sudden_movement,0,0,sudden_movement
2026-01-08 03:35:36,108.79,96.26,0.757,1.274,1.676,65.495,35.953,11.737,12.952184,77.576463,4.564,sudden_movement,0,0,sudden_movement
2026-01-08 03:35:48,112.14,97.93,-1.8,-1.805,-0.208,19.699,-7.654,-9.642,12.951828,77.576932,9.775,sudden_movement,0,0,sudden_movement
2026-01-08 03:36:00,85.84,96.44,0.216,1.739,1.839,72.729,33.106,24.861,12.952558,77.575864,3.483,sudden_movement,0,0,sudden_movement
2026-01-08 03:36:12,107.16,96.46,-1.619,-1.464,0.389,35.269,-18.784,-12.8,12.952208,77.576306,3.718,sudden_movement,0,0,sudden_movement
2026-01-08 03:36:24,109.38,95.84,-2.001,-0.699,0.085,31.024,-18.273,-1.518,12.952545,77.575858,3.085,sudden_movement,0,0,sudden_movement
2026-01-08 03:36:36,98.86,100,-1.598,-0.873,1.08,24.074,-26.919,2.484,12.952135,77.575487,6.182,sudden_movement,0,0,sudden_movement
2026-01-08 03:36:48,114.49,96.42,-1.319,-0.217,0.529,14.898,-27.011,4.074,12.951915,77.575742,1.914,sudden_movement,0,0,sudden_movement
2026-01-08 03:37:00,99.35,98.02,-0.743,0.202,1.191,20.211,-25.264,9.44,12.952109,77.576906,5.006,sudden_movement,0,0,sudden_movement
2026-01-08 03:37:12,83.39,99.46,0.477,0.316,1.356,5.921,-24.641,7.033,12.952084,77.577041,4.407,sudden_movement,0,0,sudden_movement
2026-01-08 03:37:24,117.94,98.15,-0.066,0.489,0.986,4.438,-32.879,15.136,12.952822,77.575652,2.616,sudden_movement,0,0,sudden_movement
2026-01-08 03:37:36,105.11,99.84,0.823,0.459,1.357,-0.358,-16.091,16.384,12.952598,77.575592,8.21,sudden_movement,0,0,sudden_movement
2026-01-08 03:37:48,112.68,96.67,1.147,0.36,0.981,-2.685,-17.205,15.057,12.952891,77.57556,3.935,sudden_movement,0,0,sudden_movement
2026-01-08 03:38:00,117.12,94.99,2.113,0.465,1.314,-17.205,-12.486,24.02,12.952244,77.576027,1.568,sudden_movement,0,0,sudden_movement
2026-01-08 03:38:12,115.12,97.75,1.681,1.241,1.597,-26.958,-13.645,13.882,12.951897,77.576097,4.213,sudden_movement,0,0,sudden_movement
2026-01-08 03:38:24,110.02,98.53,2.521,2.181,1.269,-27.252,-13.812,23.253,12.952296,77.576734,3.947,sudden_movement,0,0,sudden_movement
2026-01-08 03:38:36,113.46,98.15,2.191,1.304,1.627,-29.629,3.614,17.776,12.952419,77.576955,3.097,sudden_movement,0,0,sudden_movement
2026-01-08 03:38:48,114.72,96.81,1.904,1.66,0.823,-29.547,-2.474,15.737,12.952558,77.576031,6.347,sudden_movement,0,0,sudden_movement
2026-01-08 03:39:00,108.88,97.68,2.488,1.904,1.642,-31.227,2.555,9.827,12.952657,77.575691,6.914,sudden_movement,0,0,sudden_movement
2026-01-08 03:39:12,108.47,97.32,1.906,2.244,0.956,-19.623,5.951,18.369,12.951963,77.576234,2.48,sudden_movement,0,0,sudden_movement
2026-01-08 03:39:24,98.41,94.21,5.045,5.244,3.508,21.738,49.473,42.258,12.952344,77.57708,2.248,sudden_movement,0,0,sudden_movement
2026-01-08 03:39:36,108.66,95.81,4.051,5.317,3.359,31.505,52.407,31.778,12.952702,77.575727,2.14,sudden_movement,0,0,sudden_movement
2026-01-08 03:39:48,104.93,96.33,4.111,4.228,2.488,37.495,64.759,36.658,12.952511,77.576619,3.701,sudden_movement,0,0,sudden_movement
2026-01-08 03:40:00,120.08,97.69,0.695,1.867,0.135,-7.564,30.088,5.687,12.952791,77.576977,3.574,sudden_movement,0,0,sudden_movement
2026-01-08 03:40:12,111.19,95.98,3.38,4.446,2.836,42.341,64.104,23.119,12.951805,77.575986,5.178,sudden_movement,0,0,sudden_movement
2026-01-08 03:40:24,111.5,98.37,0.389,1.647,-0.346,11.661,19.832,-12.934,12.95271,77.575803,8.396,sudden_movement,0,0,sudden_movement
2026-01-08 03:40:36,118.38,99.15,-0.118,1.156,0.206,5.565,27.015,-15.466,12.952069,77.576139,5.377,sudden_movement,0,0,sudden_movement
2026-01-08 03:40:48,116.23,95.11,-1.089,1.117,-0.074,14.472,22.609,-17.38,12.952416,77.576003,3.908,sudden_movement,0,0,sudden_movement
2026-01-08 03:41:00,119.46,98.63,-1.005,-0.371,-0.416,19.02,19.062,-18.239,12.952147,77.57581,5.203,sudden_movement,0,0,sudden_movement
2026-01-08 03:41:12,119.75,99.7,-1.856,0.553,-0.916,29.667,12.121,-15.669,12.952634,77.575979,2.28,sudden_movement,0,0,sudden_movement
2026-01-08 03:41:24,130.74,98.12,-2.343,-0.051,-1.116,24.04,6.667,-12.313,12.952297,77.576966,5.178,sudden_movement,0,0,sudden_movement
2026-01-08 03:41:36,124.36,95.27,-2.914,-0.994,-1.286,31.212,1.706,-24.554,12.952427,77.577108,4.414,sudden_movement,0,0,sudden_movement
